1	-3.85271	0.00642817	-7	-29
2	-3.50319	0.00540206	-6	-29
3	-5.59883	0.00732563	-5	-29
4	-4.38382	0.00634839	-4	-29
5	-2.03051	0.00515279	-3	-29
6	-0.975846	0.00516709	-2	-29
7	-2.40712	0.00596487	-1	-29
8	-2.83325	0.00604169	0	-29
9	-3.76685	0.00654168	1	-29
10	-4.04657	0.00646405	2	-29
11	-3.71082	0.00571649	3	-29
12	-3.14397	0.00605442	4	-29
13	-1.21971	0.0049668	5	-29
14	-4.68076	0.00667365	6	-29
15	-2.80496	0.00607666	7	-29
16	-4.11739	0.0064523	-10	-28
17	-2.88914	0.00609265	-9	-28
18	-5.2025	0.00678286	-8	-28
19	-4.34379	0.00665537	-7	-28
20	-4.80461	0.00692321	-6	-28
21	-5.62895	0.00704091	-5	-28
22	-5.13781	0.00665087	-4	-28
23	-5.32142	0.00709462	-3	-28
24	-2.32029	0.00592404	-2	-28
25	-3.92441	0.00653133	-1	-28
26	-3.11554	0.00571587	0	-28
27	-1.57699	0.00524746	1	-28
28	-1.2422	0.00515872	2	-28
29	-4.15672	0.00648439	3	-28
30	-4.8372	0.00663875	4	-28
31	-4.04239	0.00620709	5	-28
32	-4.04611	0.00622778	6	-28
33	-5.05823	0.00691597	7	-28
34	-2.08441	0.00516198	8	-28
35	-4.99912	0.00692658	9	-28
36	-3.16118	0.00627673	10	-28
37	-4.67326	0.00662808	-13	-27
38	-3.29505	0.0060532	-12	-27
39	-4.88341	0.00694783	-11	-27
40	-4.33693	0.00603048	-10	-27
41	-3.7699	0.00630238	-9	-27
42	-1.11088	0.00473117	-8	-27
43	-5.83697	0.0069812	-7	-27
44	-4.65832	0.00693102	-6	-27
45	-5.11828	0.00638559	-5	-27
46	-4.98051	0.00647313	-4	-27
47	-3.95881	0.00647606	-3	-27
48	-3.88212	0.0065188	-2	-27
49	-3.19687	0.00633067	-1	-27
50	-4.36095	0.00666478	0	-27
51	-2.01963	0.00570882	1	-27
52	-2.88766	0.00612057	2	-27
53	-4.49319	0.00653752	3	-27
54	-4.41382	0.00664106	4	-27
55	-4.63287	0.00691508	5	-27
56	-5.1364	0.00673033	6	-27
57	-3.82394	0.00635095	7	-27
58	-5.06947	0.00695585	8	-27
59	-3.15049	0.00585146	9	-27
60	-3.57842	0.00623813	10	-27
61	-3.70486	0.00645692	11	-27
62	-4.04134	0.00667841	12	-27
63	-3.89344	0.00642368	13	-27
64	-4.54328	0.00644719	-14	-26
65	-2.8471	0.00605323	-13	-26
66	-1.96833	0.00520182	-12	-26
67	-5.15773	0.00679788	-11	-26
68	-4.36787	0.00645341	-10	-26
69	-3.2991	0.00638994	-9	-26
70	-4.21107	0.00626721	-8	-26
71	-4.25375	0.0062568	-7	-26
72	0.597522	0.00359115	-6	-26
73	-4.70848	0.00649675	-5	-26
74	-3.72488	0.00636981	-4	-26
75	-3.53671	0.00638998	-3	-26
76	-3.25742	0.00630017	-2	-26
77	-3.45795	0.00639329	-1	-26
78	-4.14888	0.00658086	0	-26
79	-5.0112	0.0069834	1	-26
80	-3.09162	0.00623865	2	-26
81	-2.8928	0.0061577	3	-26
82	-3.96863	0.00643874	4	-26
83	-5.35129	0.00667878	5	-26
84	-3.40322	0.00630569	6	-26
85	-3.55371	0.00645839	7	-26
86	-2.83721	0.00616855	8	-26
87	-3.95074	0.00633337	9	-26
88	-2.83234	0.00611462	10	-26
89	-4.6685	0.00675687	11	-26
90	-3.69872	0.00640946	12	-26
91	-2.43842	0.00589557	13	-26
92	-1.2374	0.00509439	14	-26
93	-2.12451	0.00577828	-16	-25
94	-1.93119	0.00571295	-15	-25
95	-5.00956	0.0070037	-14	-25
96	-2.6368	0.00585249	-13	-25
97	-4.68242	0.00665784	-12	-25
98	-5.22538	0.00690858	-11	-25
99	-4.21226	0.0065675	-10	-25
100	-4.00914	0.00644337	-9	-25
101	-6.20818	0.00709316	-8	-25
102	-5.45383	0.00663124	-7	-25
103	-4.93107	0.00641952	-6	-25
104	-5.00564	0.00660342	-5	-25
105	-3.73824	0.00631216	-4	-25
106	-4.98735	0.00682479	-3	-25
107	-3.44291	0.00649295	-2	-25
108	0.115256	0.00460487	-1	-25
109	-3.32289	0.00628716	0	-25
110	-4.55683	0.00658126	1	-25
111	-3.00187	0.00586647	2	-25
112	-4.84055	0.00706319	3	-25
113	-4.65549	0.00648291	4	-25
114	-3.81922	0.00615841	5	-25
115	-3.25096	0.00618341	6	-25
116	-3.68206	0.00646152	7	-25
117	-3.80265	0.006506	8	-25
118	-4.27813	0.00637742	9	-25
119	-1.93743	0.00542702	10	-25
120	-3.99132	0.00639387	11	-25
121	-1.99417	0.00551672	12	-25
122	-2.69081	0.00603749	13	-25
123	-3.47904	0.00626388	14	-25
124	1.10134	0.00406369	15	-25
125	-3.58407	0.006112	16	-25
126	-4.55951	0.00666335	-17	-24
127	-3.22718	0.00615679	-16	-24
128	-3.46949	0.00620344	-15	-24
129	-4.19379	0.00675388	-14	-24
130	-2.83827	0.0061325	-13	-24
131	-3.84392	0.00648182	-12	-24
132	-4.16758	0.00646377	-11	-24
133	-4.76309	0.00684256	-10	-24
134	-4.47104	0.00672025	-9	-24
135	-4.89449	0.00668743	-8	-24
136	-3.33977	0.00642882	-7	-24
137	-4.05747	0.00642443	-6	-24
138	-3.47634	0.00631905	-5	-24
139	-5.59658	0.00667135	-4	-24
140	-4.79448	0.00677379	-3	-24
141	-4.77427	0.00684321	-2	-24
142	-4.52701	0.00688259	-1	-24
143	-3.72555	0.0064609	0	-24
144	-2.72651	0.00599515	1	-24
145	-4.81158	0.00679492	2	-24
